symbol,quarter,total_revenue,net_income,gross_profit,operating_income,ebitda,research_development,interest_expense,total_assets,stockholders_equity,total_debt,cash_and_equivalents,inventory,accounts_receivable,operating_cash_flow,free_cash_flow,capital_expenditure,change_in_cash
FIX,2023-06-30,1296430000.0,69476000.0,227920000.0,92082000.0,114833000.0,,3918000.0,2915117000.0,1111464000.0,262581000.0,60007000.0,41619000.0,1348215000.0,125410000.0,150020000.0,24610000.0,11447000.0
FIX,2023-03-31,1174640000.0,57216000.0,205405000.0,70885000.0,89419000.0,,4076000.0,2839471000.0,1053490000.0,324247000.0,48560000.0,37013000.0,1326261000.0,126909000.0,143429000.0,16520000.0,-8654000.0
FIX,2022-12-31,1117188000.0,55424000.0,211248000.0,59529000.0,100605000.0,,4620000.0,2597478000.0,999923000.0,256245000.0,57214000.0,35309000.0,1166692000.0,132007000.0,145573000.0,13566000.0,-13925000.0
FIX,2022-09-30,1120012000.0,61515000.0,202224000.0,81436000.0,102965000.0,,3609000.0,2549473000.0,951132000.0,495149000.0,71139000.0,38149000.0,1221431000.0,61232000.0,75810000.0,14578000.0,2010000.0
FIX,2022-06-30,1017948000.0,42246000.0,174992000.0,56651000.0,82867000.0,,3026000.0,2439622000.0,896845000.0,519290000.0,69129000.0,31246000.0,1109012000.0,44563000.0,55586000.0,11023000.0,-46486000.0
FIX,2022-03-31,885216000.0,86762000.0,153144000.0,35691000.0,65309000.0,,2129000.0,2308413000.0,878408000.0,519519000.0,115615000.0,24918000.0,967723000.0,63729000.0,72921000.0,9192000.0,56839000.0
FIX,2021-12-31,856084000.0,37595000.0,154071000.0,49331000.0,76353000.0,,1753000.0,2209114000.0,805666000.0,514781000.0,58776000.0,21853000.0,922988000.0,27497000.0,33963000.0,6466000.0,-8945000.0
FIX,2021-09-30,833896000.0,46297000.0,159212000.0,64105000.0,85458000.0,,1586000.0,1951334000.0,771789000.0,272730000.0,67721000.0,19908000.0,775074000.0,42585000.0,47687000.0,5102000.0,14062000.0
FIX,2021-06-30,713895000.0,32965000.0,126455000.0,39397000.0,63916000.0,,1360000.0,1754950000.0,752012000.0,241567000.0,53659000.0,18837000.0,735554000.0,25422000.0,31372000.0,5950000.0,1543000.0
FIX,2021-03-31,669761000.0,26491000.0,123469000.0,35605000.0,56978000.0,,1497000.0,1715530000.0,723103000.0,324448000.0,52116000.0,15653000.0,680991000.0,84647000.0,89459000.0,4812000.0,-2780000.0
FIX,2020-12-31,698961000.0,42840000.0,136999000.0,48281000.0,62584000.0,,1401000.0,1757355000.0,696429000.0,252319000.0,54896000.0,13472000.0,683762000.0,70110000.0,74782000.0,4672000.0,-15644000.0
FIX,2020-09-30,714099000.0,50088000.0,147196000.0,56685000.0,71658000.0,,1733000.0,1677969000.0,668126000.0,303921000.0,70540000.0,12700000.0,717743000.0,52614000.0,57534000.0,4920000.0,17289000.0
FUTU,2025-03-31,4694637000.0,2145323000.0,3945684000.0,2685258000.0,2685258000.0,385979000.0,,180638414000.0,30299531000.0,11235030000.0,6495155000.0,,77770161000.0,,,0.0,
FUTU,2024-12-31,3919196000.0,1871704000.0,3919196000.0,2217363000.0,,399462000.0,,159701732000.0,28011241000.0,,11688383000.0,,22843482000.0,,,0.0,
FUTU,2024-09-30,3022501000.0,1321062000.0,2811252000.0,1731307000.0,1731307000.0,384728000.0,,143462024000.0,28423048000.0,4384680000.0,9048504000.0,,61270992000.0,,,0.0,
FUTU,2024-06-30,2751361000.0,1212190000.0,2554687000.0,1480307000.0,1480307000.0,373943000.0,,120885687000.0,26901461000.0,5861849000.0,9378747000.0,51263114000.0,54319072000.0,,,0.0,
FUTU,2024-03-31,2592459000.0,1038138000.0,2122213000.0,1192727000.0,1192727000.0,335487000.0,,107331348000.0,25668638000.0,4053018000.0,6643541000.0,45627124000.0,49681307000.0,,,0.0,
FUTU,2023-12-31,2102478000.0,878225000.0,2102478000.0,1023783000.0,-19746000.0,363132000.0,,97135847000.0,24568736000.0,,4937538000.0,,10147648000.0,,,0.0,
FUTU,2023-09-30,2650415000.0,1091465000.0,2213018000.0,1320164000.0,1320164000.0,359514000.0,,96639782000.0,23529657000.0,5222051000.0,5283275000.0,43794896000.0,43084092000.0,,,0.0,
FUTU,2023-06-30,2264502000.0,1119741000.0,1889968000.0,1329208000.0,1258563000.0,363348000.0,220386000.0,104378381000.0,22420613000.0,4748328000.0,3725610000.0,-98965000.0,44921500000.0,,,0.0,
FUTU,2023-03-31,2369013000.0,1192043000.0,2078203000.0,1521087000.0,1404973000.0,354899000.0,130840000.0,106568606000.0,22210674000.0,3453879000.0,7354371000.0,-105455000.0,42232756000.0,1304648000.0,1319683000.0,15035000.0,
FUTU,2022-12-31,2098741000.0,958776000.0,1756571000.0,1338637000.0,1307144000.0,805325000.0,181978000.0,94502830000.0,20861544000.0,2691675000.0,5034758000.0,-87360340000.0,9828670000.0,1304648000.0,1319683000.0,15035000.0,
FUTU,2022-09-30,1900882000.0,754643000.0,1682767000.0,903715000.0,935208000.0,313439000.0,44698000.0,98021647000.0,20186243000.0,6760569000.0,6870999000.0,-110153000.0,36888868000.0,-11947806000.0,-11934981000.0,12825000.0,
FUTU,2022-06-30,1720122000.0,641685000.0,1720122000.0,729539000.0,817227000.0,291725000.0,26602000.0,109758280000.0,19552820000.0,4581664000.0,6306150000.0,-108740000.0,38519520000.0,,,0.0,
FUTU,2022-03-31,1601779000.0,571840000.0,1601779000.0,683613000.0,664713000.0,282449000.0,39225000.0,105191001000.0,20352526000.0,3975013000.0,5923068000.0,-87907000.0,36772910000.0,,,0.0,
FUTU,2021-12-31,1547193000.0,498809000.0,341129000.0,594404000.0,628238000.0,805325000.0,55616000.0,101538514000.0,20985559000.0,11085845000.0,4555096000.0,-94977619000.0,10447794000.0,807188000.0,820225000.0,13037000.0,
FUTU,2021-09-30,1656731000.0,615211000.0,1656731000.0,749943000.0,784301000.0,223905000.0,74319000.0,104979054000.0,21575782000.0,8196270000.0,2082051000.0,,10916614000.0,19556511000.0,19585308000.0,28797000.0,
FUTU,2021-06-30,1497358000.0,533891000.0,1497358000.0,704287000.0,650661000.0,173405000.0,79500000.0,129735362000.0,20904897000.0,29603444000.0,1773938000.0,,11660084000.0,,,0.0,
FUTU,2021-03-31,2037136000.0,1162299000.0,2037136000.0,1445367000.0,1271619000.0,137382000.0,167467000.0,112597778000.0,9486805000.0,15231531000.0,1501861000.0,,10481077000.0,,,0.0,
FUTU,2020-12-31,1122026000.0,532460000.0,426072000.0,3265067000.0,580733000.0,513283000.0,64418000.0,71337767000.0,8307690000.0,11158086000.0,1334668000.0,,8077032000.0,446292000.0,477815000.0,31523000.0,
FUTU,2020-09-30,898815000.0,401721000.0,898815000.0,481778000.0,441341000.0,149842000.0,47357000.0,75508090000.0,5701915000.0,27771566000.0,1023343000.0,,4245286000.0,,,0.0,
FUTU,2020-06-30,647371000.0,236488000.0,647371000.0,304941000.0,269527000.0,117266000.0,40193000.0,42961555000.0,2950070000.0,1754922000.0,885977000.0,,3861724000.0,16848731000.0,16880254000.0,31523000.0,
GOOGL,2025-06-30,96428000000.0,28196000000.0,57389000000.0,31271000000.0,39192000000.0,13808000000.0,261000000.0,502053000000.0,362916000000.0,35559000000.0,21036000000.0,,55048000000.0,27747000000.0,50193000000.0,22446000000.0,
GOOGL,2025-03-31,90234000000.0,34540000000.0,53873000000.0,30606000000.0,46310000000.0,13556000000.0,34000000.0,475374000000.0,345267000000.0,23564000000.0,23264000000.0,,51000000000.0,36150000000.0,53347000000.0,17197000000.0,
GOOGL,2024-12-31,96469000000.0,26536000000.0,55856000000.0,30972000000.0,36501000000.0,13116000000.0,53000000.0,450256000000.0,325084000000.0,25461000000.0,23466000000.0,,52340000000.0,39113000000.0,53389000000.0,14276000000.0,
GOOGL,2024-09-30,88268000000.0,26301000000.0,51794000000.0,28521000000.0,35745000000.0,12447000000.0,54000000.0,430266000000.0,314119000000.0,26922000000.0,19959000000.0,,49104000000.0,30698000000.0,43759000000.0,13061000000.0,
GOOGL,2024-06-30,84742000000.0,23619000000.0,49235000000.0,27425000000.0,31326000000.0,11860000000.0,67000000.0,414770000000.0,300753000000.0,27801000000.0,27225000000.0,,47087000000.0,26640000000.0,39826000000.0,13186000000.0,
GOOGL,2024-03-31,80539000000.0,23662000000.0,46827000000.0,25472000000.0,31822000000.0,11903000000.0,94000000.0,407350000000.0,292844000000.0,28059000000.0,24493000000.0,,44552000000.0,28848000000.0,40860000000.0,12012000000.0,
GOOGL,2023-12-31,86310000000.0,20687000000.0,48735000000.0,23697000000.0,26044000000.0,12113000000.0,69000000.0,402392000000.0,283379000000.0,27121000000.0,24048000000.0,,47964000000.0,18915000000.0,29934000000.0,11019000000.0,
GOOGL,2023-09-30,76693000000.0,19689000000.0,43464000000.0,21343000000.0,24484000000.0,11258000000.0,116000000.0,396711000000.0,273202000000.0,29046000000.0,30702000000.0,2957000000.0,41020000000.0,30656000000.0,38711000000.0,8055000000.0,
GOOGL,2023-06-30,74604000000.0,18368000000.0,42688000000.0,21838000000.0,24770000000.0,10588000000.0,43000000.0,383044000000.0,267141000000.0,26451000000.0,25929000000.0,2231000000.0,38804000000.0,28666000000.0,35554000000.0,6888000000.0,31000000.0
GOOGL,2023-03-31,69787000000.0,15051000000.0,39175000000.0,17415000000.0,20920000000.0,11468000000.0,80000000.0,369491000000.0,260894000000.0,29121000000.0,25924000000.0,2315000000.0,36036000000.0,23509000000.0,29798000000.0,6289000000.0,3995000000.0
GOOGL,2022-12-31,76048000000.0,13624000000.0,40706000000.0,18160000000.0,21438000000.0,10267000000.0,90000000.0,365264000000.0,256144000000.0,29679000000.0,21879000000.0,2670000000.0,40258000000.0,23614000000.0,31209000000.0,7595000000.0,-242000000.0
GOOGL,2022-09-30,69092000000.0,13910000000.0,37934000000.0,17135000000.0,20380000000.0,10273000000.0,101000000.0,358255000000.0,253626000000.0,28922000000.0,21984000000.0,3156000000.0,36176000000.0,23353000000.0,30629000000.0,7276000000.0,4423000000.0
GOOGL,2022-06-30,69685000000.0,16002000000.0,39581000000.0,19453000000.0,22996000000.0,9841000000.0,83000000.0,355185000000.0,255419000000.0,28728000000.0,17936000000.0,1980000000.0,37073000000.0,19422000000.0,26250000000.0,6828000000.0,-2582000000.0
GOOGL,2022-03-31,68011000000.0,16436000000.0,38412000000.0,20094000000.0,22799000000.0,9119000000.0,83000000.0,357096000000.0,254004000000.0,28421000000.0,20886000000.0,1369000000.0,35622000000.0,25106000000.0,34892000000.0,9786000000.0,-159000000.0
GOOGL,2021-12-31,75325000000.0,20642000000.0,42337000000.0,21885000000.0,27958000000.0,8708000000.0,117000000.0,359268000000.0,251635000000.0,28395000000.0,20945000000.0,1170000000.0,39304000000.0,24934000000.0,31317000000.0,6383000000.0,-2593000000.0
GOOGL,2021-09-30,65118000000.0,18936000000.0,37497000000.0,21031000000.0,26445000000.0,7694000000.0,77000000.0,347403000000.0,244567000000.0,27860000000.0,23719000000.0,1278000000.0,34800000000.0,25539000000.0,32358000000.0,6819000000.0,235000000.0
GOOGL,2021-06-30,61880000000.0,18525000000.0,35653000000.0,19361000000.0,25006000000.0,7675000000.0,76000000.0,335387000000.0,237565000000.0,27984000000.0,23630000000.0,907000000.0,32851000000.0,21890000000.0,27386000000.0,5496000000.0,-3175000000.0
GOOGL,2021-03-31,55314000000.0,17930000000.0,31211000000.0,16437000000.0,24112000000.0,7485000000.0,76000000.0,327095000000.0,230013000000.0,27157000000.0,26622000000.0,888000000.0,28499000000.0,19289000000.0,25231000000.0,5942000000.0,300000000.0
GOOGL,2020-12-31,56898000000.0,15227000000.0,30818000000.0,15651000000.0,22467000000.0,7022000000.0,53000000.0,319616000000.0,222544000000.0,26772000000.0,26465000000.0,728000000.0,31384000000.0,22677000000.0,28156000000.0,5479000000.0,6126000000.0
GOOGL,2020-09-30,46173000000.0,11247000000.0,25056000000.0,11213000000.0,16885000000.0,6856000000.0,48000000.0,299243000000.0,212920000000.0,26421000000.0,20129000000.0,835000000.0,25513000000.0,17003000000.0,22409000000.0,5406000000.0,2352000000.0
HEI,2025-04-30,1097820000.0,156793000.0,437804000.0,248152000.0,297665000.0,,32865000.0,8092176000.0,3967551000.0,2278151000.0,242309000.0,1244497000.0,716087000.0,204695000.0,220659000.0,15964000.0,
HEI,2025-01-31,1030222000.0,167955000.0,405662000.0,226805000.0,273949000.0,,32458000.0,7890711000.0,3746527000.0,2353631000.0,165467000.0,1218711000.0,641481000.0,203034000.0,220369000.0,17335000.0,
HEI,2024-10-31,1013665000.0,139688000.0,393892000.0,218646000.0,218646000.0,,35406000.0,7592822000.0,3636877000.0,2252796000.0,162103000.0,1170949000.0,650722000.0,205623000.0,221709000.0,16086000.0,
HEI,2024-07-31,992246000.0,136577000.0,389270000.0,216446000.0,261415000.0,29779000.0,36788000.0,7422436000.0,3539976000.0,2259097000.0,202940000.0,1124765000.0,630162000.0,213955000.0,229805000.0,15850000.0,
HEI,2024-04-30,955395000.0,123146000.0,399730000.0,208977000.0,251984000.0,27935000.0,38512000.0,7365845000.0,3389427000.0,2389649000.0,204161000.0,1088101000.0,614520000.0,141140000.0,154088000.0,12948000.0,
HEI,2024-01-31,896363000.0,114698000.0,371865000.0,181588000.0,229810000.0,25096000.0,38607000.0,7336069000.0,3266438000.0,2500465000.0,196323000.0,1068735000.0,580585000.0,111652000.0,125029000.0,13377000.0,
HEI,2023-10-31,936447000.0,103426000.0,364443000.0,189448000.0,234216000.0,27274000.0,43423000.0,7195063000.0,3193151000.0,2478078000.0,171048000.0,1013680000.0,620777000.0,148378000.0,163636000.0,15258000.0,
HEI,2023-07-31,722902000.0,102023000.0,278734000.0,149367000.0,179804000.0,25365000.0,12120000.0,5453302000.0,2959196000.0,1215261000.0,694263000.0,731966000.0,458323000.0,145921000.0,158176000.0,12255000.0,566838000.0
HEI,2023-04-30,687841000.0,105120000.0,266512000.0,157090000.0,187157000.0,22896000.0,11373000.0,4870199000.0,2817890000.0,754639000.0,127161000.0,721569000.0,464505000.0,77750000.0,88825000.0,11075000.0,-16470000.0
HEI,2023-01-31,620915000.0,93027000.0,243799000.0,129434000.0,157133000.0,20238000.0,6068000.0,4804620000.0,2744174000.0,782789000.0,142619000.0,697495000.0,427304000.0,76686000.0,87532000.0,10846000.0,-119000.0
HEI,2022-10-31,609638000.0,97204000.0,240383000.0,146498000.0,172185000.0,20257000.0,3205000.0,4095496000.0,2648306000.0,290274000.0,139504000.0,582471000.0,388826000.0,143946000.0,151571000.0,7625000.0,
HEI,2022-07-31,569528000.0,82540000.0,220937000.0,128747000.0,152711000.0,18657000.0,1406000.0,3787351000.0,2491984000.0,245757000.0,133605000.0,545943000.0,359685000.0,149157000.0,157303000.0,8146000.0,
HEI,2022-04-30,538813000.0,85010000.0,211229000.0,122777000.0,146576000.0,18751000.0,979000.0,3685333000.0,2420474000.0,265876000.0,117318000.0,519498000.0,349448000.0,96773000.0,104293000.0,7520000.0,-3827000.0
HEI,2022-01-31,490343000.0,86921000.0,190210000.0,98822000.0,122270000.0,18396000.0,796000.0,3513895000.0,2342056000.0,237134000.0,124818000.0,503506000.0,310066000.0,77980000.0,86671000.0,8691000.0,16520000.0
HEI,2021-10-31,509422000.0,111600000.0,204499000.0,115029000.0,143170000.0,16698000.0,13533000.0,3498407000.0,2296939000.0,236498000.0,108298000.0,478050000.0,324992000.0,109981000.0,116040000.0,6059000.0,-161518000.0
HEI,2021-07-31,471707000.0,76889000.0,184717000.0,100838000.0,117103000.0,17976000.0,1717000.0,3461635000.0,2220086000.0,386873000.0,269816000.0,457172000.0,271401000.0,123991000.0,132177000.0,8186000.0,-115628000.0
HEI,2021-04-30,466651000.0,70673000.0,179773000.0,96748000.0,114172000.0,18022000.0,2083000.0,3595168000.0,2159890000.0,584463000.0,385444000.0,462586000.0,275617000.0,102913000.0,109342000.0,6429000.0,-13959000.0
HEI,2021-01-31,417902000.0,70596000.0,158434000.0,80285000.0,98347000.0,16181000.0,2448000.0,3565584000.0,2080159000.0,669684000.0,399403000.0,462854000.0,260194000.0,107199000.0,122708000.0,15509000.0,-7449000.0
HEI,2020-10-31,426178000.0,62327000.0,161707000.0,89063000.0,107585000.0,16591000.0,2515000.0,3547711000.0,2010607000.0,739831000.0,406852000.0,463205000.0,270862000.0,110154000.0,115622000.0,5468000.0,215030000.0
HEI,2020-07-31,386410000.0,54316000.0,143483000.0,68434000.0,87760000.0,15113000.0,2602000.0,3423250000.0,1952212000.0,740089000.0,395278000.0,473104000.0,240247000.0,93089000.0,98126000.0,5037000.0,52527000.0
HOOD,2025-06-30,989000000.0,386000000.0,913000000.0,363000000.0,363000000.0,214000000.0,,35324000000.0,8072000000.0,,4162000000.0,,9685000000.0,3509000000.0,3517000000.0,8000000.0,
HOOD,2025-03-31,927000000.0,336000000.0,793000000.0,372000000.0,392000000.0,214000000.0,,27517000000.0,7953000000.0,,4416000000.0,,9167000000.0,642000000.0,644000000.0,2000000.0,
HOOD,2024-12-31,1014000000.0,916000000.0,870000000.0,558000000.0,580000000.0,208000000.0,,26187000000.0,7972000000.0,7463000000.0,4332000000.0,,8710000000.0,-1400000000.0,-1396000000.0,4000000.0,
HOOD,2024-09-30,637000000.0,150000000.0,516000000.0,151000000.0,171000000.0,205000000.0,,43245000000.0,7208000000.0,7306000000.0,4611000000.0,-225000000.0,5685000000.0,1812000000.0,1831000000.0,19000000.0,
HOOD,2024-06-30,682000000.0,188000000.0,559000000.0,189000000.0,207000000.0,209000000.0,,41346000000.0,7122000000.0,5091000000.0,4524000000.0,-31598000000.0,5189000000.0,54000000.0,61000000.0,7000000.0,
HOOD,2024-03-31,618000000.0,157000000.0,502000000.0,160000000.0,177000000.0,196000000.0,,46088000000.0,6885000000.0,4215000000.0,4717000000.0,483000000.0,4510000000.0,-623000000.0,-614000000.0,9000000.0,
HOOD,2023-12-31,471000000.0,30000000.0,368000000.0,30000000.0,47000000.0,197000000.0,17000000.0,17624000000.0,6696000000.0,3547000000.0,4835000000.0,,3584000000.0,1056000000.0,1062000000.0,6000000.0,
HOOD,2023-09-30,467000000.0,-85000000.0,354000000.0,-67000000.0,-54000000.0,202000000.0,6000000.0,26318000000.0,6574000000.0,3245000000.0,4889000000.0,3798000000.0,3767000000.0,-986000000.0,-980000000.0,6000000.0,
HOOD,2023-06-30,486000000.0,25000000.0,364000000.0,20000000.0,35000000.0,207000000.0,5000000.0,28660000000.0,7187000000.0,2982000000.0,5829000000.0,4531000000.0,3430000000.0,113000000.0,117000000.0,4000000.0,376000000.0
HOOD,2023-03-31,441000000.0,-511000000.0,327000000.0,-501000000.0,-481000000.0,199000000.0,6000000.0,27785000000.0,7046000000.0,2609000000.0,5459000000.0,-2553000000.0,3264000000.0,828000000.0,833000000.0,5000000.0,336000000.0
HOOD,2022-12-31,380000000.0,-166000000.0,225000000.0,-180000000.0,-163000000.0,183000000.0,6000000.0,23337000000.0,6956000000.0,1834000000.0,6339000000.0,3267000000.0,3294000000.0,181000000.0,191000000.0,10000000.0,
HOOD,2022-09-30,361000000.0,-175000000.0,224000000.0,-127000000.0,-112000000.0,185000000.0,6000000.0,24601000000.0,6954000000.0,1583000000.0,6187000000.0,3235000000.0,4121000000.0,-207000000.0,-193000000.0,14000000.0,-219000000.0
HOOD,2022-06-30,318000000.0,-295000000.0,176000000.0,-292000000.0,-275000000.0,245000000.0,2000000.0,24548000000.0,7017000000.0,1521000000.0,5962000000.0,-9000000.0,4235000000.0,-1263000000.0,-1251000000.0,12000000.0,-1288000000.0
HOOD,2022-03-31,299000000.0,-392000000.0,153000000.0,-379000000.0,-367000000.0,268000000.0,,18872000000.0,7131000000.0,2334000000.0,6191000000.0,4827000000.0,5339000000.0,437000000.0,458000000.0,21000000.0,403000000.0
HOOD,2021-12-31,362713000.0,-423267000.0,229508000.0,-483485000.0,-473724000.0,280420000.0,2799000.0,19769000000.0,7293000000.0,3651000000.0,6253000000.0,-42130000.0,6727000000.0,-275632000.0,-250705000.0,24927000.0,
HOOD,2021-09-30,365000000.0,-1317000000.0,226000000.0,-1343000000.0,-1335000000.0,679000000.0,,19317368000.0,7384582000.0,3129650000.0,6166705000.0,4784519000.0,6224459000.0,-1008262000.0,-977398000.0,30864000.0,
HOOD,2021-06-30,565000000.0,-502000000.0,444000000.0,64000000.0,69000000.0,156000000.0,,18088582000.0,-1984764000.0,7832683000.0,5077752000.0,5714210000.0,5633435000.0,2281317000.0,2297817000.0,16500000.0,
HOOD,2021-03-31,522000000.0,-1445000000.0,425000000.0,58000000.0,62000000.0,117000000.0,2799000.0,15104493000.0,-1485186000.0,6706216000.0,4794546000.0,3418307000.0,5542535000.0,-1882196000.0,-1870834000.0,11362000.0,
HOOD,2020-12-31,317542000.0,13028000.0,248864000.0,65032000.0,68398000.0,81963000.0,,10988474000.0,-55322000.0,1921118000.0,1402629000.0,5168803000.0,3478643000.0,346706000.0,355746000.0,9040000.0,
HOOD,2020-09-30,269530000.0,-10661000.0,205909000.0,54712000.0,57371000.0,55491000.0,,10988474000.0,-55322000.0,,1402629000.0,,3354142000.0,-533615000.0,-526587000.0,7028000.0,
IREN,2025-03-31,144823000.0,24227000.0,137359000.0,35527000.0,84583000.0,,7868000.0,1989755000.0,1425567000.0,324075000.0,184333000.0,,21013000.0,-48012000.0,395792000.0,443804000.0,
IREN,2024-12-31,117548000.0,18878000.0,110563000.0,31099000.0,64325000.0,,6253000.0,1852082000.0,1286271000.0,319908000.0,427273000.0,,26459000.0,-59803000.0,127759000.0,187562000.0,
IREN,2024-09-30,54390000.0,-51707000.0,46669000.0,-53841000.0,-16353000.0,,63000.0,1281211000.0,1129548000.0,2600000.0,98589000.0,,23918000.0,-53391000.0,329998000.0,383389000.0,
IREN,2024-06-30,56798000.0,-27066000.0,47439000.0,-22719000.0,2000.0,,63000.0,1153033000.0,1097351000.0,1655000.0,404601000.0,,29367000.0,4827000.0,301434000.0,296607000.0,
